id_producto;nombre_producto;categoria;precio_con_iva;stock_disponible
28573;"Collar Enchapado en Oro Diseño Oso con Pequeños Circones";"Collares Enchapado";9000;11
28571;"Pulsera Enchapada en Oro Diseño Sandía con Circones de Colores";"Pulseras Enchapado";7000;9
28570;"Pulsera Enchapada en Oro Placa de Padre Nuestro con Broche Timón";"Pulseras Enchapado";8000;1
28567;"Colgante de Plata 925 Letras con Circones en Bordes";"Colgante Circón";4500;585
28566;"Collar Enchapado en Oro Placa con Media Luna y Circones de Colores";"Collares Enchapado";8000;17
28565;"Collar Enchapado en Oro Broche Corazón con perlas de Río y Trébol Blanco";"Collares Enchapado";13500;1
28564;"Aros Enchapados en Oro Argollas con Circones Esmeralda";"Enchapado en Oro";4600;21
28563;"Aros Enchapados en Oro Estilo Argollas de Esferas con Placas Trébol";"Enchapado en Oro";6400;18
28561;"Aros Enchapados en Oro Cuff Triple con Circones";"Aros Enchapado";10500;34
28560;"Aros Enchapados en Oro Estilo Placa con Circones de Colores";"Enchapado en Oro";3500;36
28557;"Anillo de Plata 925 Diseño Libélula con Circones de Colores";"Anillo Circón";7100;18
28556;"Anillo de Plata 925 Midi Estilo Envejecido con Diseño de Puntos";"Anillo MIDI Falange";3400;66
28554;"Aros de Plata 925 Trepador Serie de Estrella con Piedra Luna";"Aros Trepadores y Cuff";8600;19
28552;"Aros de Plata 925 Estilo Gancho con Perla de Imitación y Pequeño Circón";"Aros de Perla";9300;73
28550;"Aros Enchapado en Plata Modelo Gota de Circones Rosa 8 mm";"Enchapado en Plata";2000;49
28549;"Aros de Plata 925 Diseño Flor con Pétalo de Circones y Perla Original";"Aros de Perla";8600;57
28548;"Collar de Plata 925 Diseño Punto de Luz 50 cm";"Collares con Circón";7100;84
28547;"Collar de Plata 925 Punto de Luz 40 cm";"Collares con Circón";6400;181
28545;"Anillo de Plata 925 Diseño Corazón con Piedra Amatista";"Anillo Piedra Natural";14900;50
28544;"Anillo de Plata 925 Diseño Tortuga con Piedra Calcedonia";"Anillos de Plata";9500;13
28543;"Anillo de Plata 925 Diseño Tortuga con Piedra Luna";"Anillo Piedra Natural";9500;15
28542;"Anillo de Plata 925 Estilo Tiara con Circones de Colores y Pequeños Circones";"Anillo Circón";8800;49
28539;"Anillo Enchapado en Oro Diseño AMOR con Circones";"Anillos Enchapado";4000;27
28538;"Anillo Enchapado en Oro Diseño Tres Estrellas y Pequeños Circones";"Anillos Enchapado";3500;22
28533;"Colgante de Plata 925 Diseño Gran Colibrí con Circones de Colores";"Colgante Circón";19400;36
28526;"Aros Enchapados de Oro Estilo Ocho con Textura";"Aros Enchapado";12500;38
28525;"Aros Enchapados de Oro Placas Redondas Lisas";"Aros Enchapado";10400;31
28523;"Collar Enchapado en Oro Diseño Esferas Lisas";"Collares Enchapado";15000;20
28522;"Collar Enchapado en Oro Diseño Alfiler de Gancho con Circones";"Collares Enchapado";11000;20
28521;"Collar Enchapado en Oro Estilo Eslabón Anudado";"Collares Enchapado";9000;1
28520;"Collar Enchapado en Oro Diseño Hexagonal con Cadena Tradicional";"Collares Enchapado";9500;6
28516;"Aros de Plata 925 Estilo Gancho Diseño Flor con Circón Rosa";"Aro Circón Pegados";9300;27
28514;"Aros de Plata 925 Mariposas con Circones de Colores";"Aro Circón Pegados";6600;66
28512;"Conjunto de Plata 925 Diseño Flor Circones de Colores con Grifa";"Conjuntos de Plata";11300;68
28510;"Anillo de Plata 925 Figura Argolla con Triple Piedra de Cuarzo Rosa";"Anillo Piedra Natural";15400;44
28509;"Anillo de Plata 925 Diseño Corazón con Piedra de Cuarzo Rosa";"Anillo Piedra Natural";14500;46
28507;"Anillo de Plata 925 Triple Banda con Grandes Circones de Colores";"Anillo Circón";10100;33
28506;"Anillo de Plata 925 Estilo Abierto con Puntos de Flor de Circones de Colores";"Anillo Circón";9000;32
28505;"Anillo de Plata 925 Multibanda con Circones de Colores y Cinturón de Circones";"Anillo Circón";22000;34
28503;"Anillo de Plata 925 Banda Única con Serie de Circones de Colores";"Anillo Circón";7600;28
28502;"Collar Enchapado en Oro Gran Oso";"Collares Enchapado";14500;25
28501;"Colgante de Plata 925 Cruz con Grandes Circones de Colores";"Colgante Circón";7800;28
28500;"Conjunto de Plata 925 Diseño Minnie Mouse con Circones de Colores";"Conjuntos de Plata";11700;56
28499;"Conjunto de Plata 925 Diseño Flor con Circones de Colores";"Conjuntos de Plata";11100;64
28497;"Aros de Plata 925 Estilo Gancho con Flor Circones Rosa";"Aro Circón Pegados";6300;5
28496;"Aros de Plata 925 Trío de Estrella con Circones";"Aros de Plata";7600;73
28495;"Aros de Plata 925 Corazón de Circones y Placa de Estrella";"Aro Circón Pegados";5000;47
28494;"Aros de Plata 925 Figura Corazón con Circones de Colores";"Aros de Plata";6800;88
28493;"Aros de Plata 925 Diseño Mariposa con Circones";"Aro Circón Pegados";4300;15
28492;"Aros de Plata 925 Estilo Pirámide con Circones";"Aro Circón Pegados";5500;91
28489;"Anillo de Plata 925 Diseño Flor con Pétalos de Circones de Colores";"Anillo Circón";5600;28
28487;"Pulsera de Plata 925 Hilo Negro con Circulo de Circones";"Pulsera con Circón";6100;41
28486;"Pulsera de Plata 925 Estilo Varita con Circones";"Pulsera con Circón";6600;40
28484;"Pulsera de Plata 925 Doble Diseño Eslabón con Banda de Circones";"Pulsera con Circón";10100;20
28483;"Pulsera de Plata 925 Macramé con Piedras Ágata de Colores con Figura de Ola";"Pulsera Macramé Hilo";4800;18
28482;"Pulsera de Plata 925 Macramé con Piedras Ágata de Colores con Infinito";"Pulsera Macramé Hilo";4500;13
28481;"Pulsera de Plata 925 Macramé con Piedras Ágata de Colores y Dije de Tortuga";"Pulsera Macramé Hilo";4500;8
28475;"Collar de Plata 925 Tres Pequeños Cubos con Circones";"Collares con Circón";9300;36
28473;"Collar de Plata 925 Doble Cadena con Circones y Estrella de Circón Azul";"Collares con Circón";13000;25
28472;"Collar de Plata 925 Diseño Ola con Circones";"Collares con Circón";7100;9
28470;"Collar de Plata 925 Varita con Tres Estrella Lisas y Luna con Circones";"Collares con Circón";9000;39
28469;"Collar de Plata 925 Estilo en Y con Gota de Circón";"Collares con Circón";6800;15
28468;"Collar de Plata 925 Diseño Pequeños Círculos Lisos";"Collares de Plata";6800;14
28467;"Collar de Plata 925 Doble Placa de Estrellas Lisas";"Collares de Plata";7400;21
28466;"Collar de Plata 925 Varita Curva con Tres Estrellas";"Collares de Plata";9000;47
28465;"Collar de Plata 925 Estilo en Y con Doble Estrella Choker";"Collares de Plata";5500;10
28464;"Collar de Plata 925 Diseño Hoja con Pequeños Circones";"Collares con Circón";8200;28
28462;"Collar de Plata 925 Estilo Eslabones con Circones";"Collares con Circón";12600;32
28460;"Colgante de Plata 925 Media Luna con Estrella de Circón Colgante";"Colgante Plata Lisa";4800;45
28459;"Colgante de Plata 925 Placa Envejecida con Diseño Lunas con Estrellas y Sol";"Colgantes de Placa";8000;47
28458;"Colgante de Plata 925 Diseño Mar con Gaviota";"Colgantes de Placa";5100;43
28457;"Colgante de Plata 925 Placa Frase ""You Make me Happy""";"Colgantes de Placa";3900;63
28456;"Colgante de Plata 925 Diseño Luna con Estrellas en su Interior";"Colgante Plata Lisa";1800;36
28455;"Colgante de Plata 925 Tortuga con Diseño Caparazón Acabado Envejecido";"Colgante Plata Lisa";11300;18
28454;"Colgante de Plata 925 Placa Diseño Playero con Surfista";"Colgante Plata Lisa";5200;41
28453;"Colgante de Plata 925 Diseño Flor de Loto";"Colgante Plata Lisa";4800;56
28451;"Colgante de Plata 925 Diseño de Sol";"Colgante Plata Lisa";4900;13
28448;"Aros de Plata 925 Semi Argollas con Circones y Esfera Lisa Colgante";Argollas;4000;47
28447;"Aros de Plata 925 Semi Argollas con Puntas";Argollas;3900;27
28446;"Aros de Plata 925 Diseño Media Luna con Estrella y Circones";"Aro Circón Pegados";5200;20
28445;"Aros de Plata 925 Argollas con Serie de Circones 20 mm";Argollas;8600;20
28444;"Aros de Plata 925 Estilo Eslabones Ovalados Largos";"Aros de Plata";10400;35
28442;"Aros de Plata 925 Diseño Triangulo con Circones";"Aro Circón Pegados";2800;66
28441;"Aros de Plata 925 Estilo Banda con Circón y Circón Colgante";"Aro Circón Pegados";6900;2
28440;"Aros de Plata 925 Placa Biselada con Aplicación Circones de Colores";"Aro Circón Pegados";6500;7
28439;"Aros de Plata 925 Semi Argolla con Circones Ovalados de Colores";"Aros de Plata";8500;31
28438;"Aros de Plata 925 Placas Corazón con Circones";"Aro Circón Pegados";3700;38
28435;"Aros de Plata 925 Semi Argolla con Estrella y Circones";"Argollas con Colgantes";10500;37
28434;"Aros de Plata 925 Placas de Argolla con Vara de Circones";"Aros Circón Largo";9500;19
28433;"Aros de Plata 925 Estilo Punto de Luz Corazón 4 mm";"Aro Circón Pegados";2400;50
28431;"Aros de Plata 925 Estilo Gancho de Hoja Satinado";"Aros de Plata Largos";4700;20
28430;"Aros de Plata 925 Diseño Estrella y Luna con Circones";"Aros de Plata";9200;1
28426;"Aros de Plata 925 Estilo Botón Satinado";"Aros de Plata";8000;26
28425;"Aros de Plata 925 Placas Doble Argolla Satinada";"Aro de Plata Pegados";7000;93
28423;"Aros de Plata 925 Argollas con Colgantes de Trébol";"Argollas con Colgantes";2500;34
28421;"Aros de Plata 925 Estilo Argollas Ovalada con Pequeño Circón";Argollas;6200;40
28420;"Aros de Plata 925 Diseño Estrella de Mar con Perla de Imitación";"Aros de Perla";4400;50
28416;"Aros de Plata 925 Argollas con Colgantes de Luna Abiertas";"Argollas con Colgantes";2200;33
28415;"Anillo de Plata 925 Modelo Hojas de Laurel con Circones";"Anillo Circón";6100;3
28413;"Anillo de Plata 925 Estilo Cinturón de Hojas con Circones";"Anillos de Plata";11500;29
28411;"Anillo de Plata 925 Banda de Estrellas y Luna Calada";"Anillos de Plata Lisa";5200;29
28409;"Anillo de Plata 925 Estilo Banda Alta Abierta";"Anillos de Plata Lisa";7600;23
28406;"Anillo de Plata 925 Midi Serie Corazón";"Anillo MIDI Falange";4200;31
28405;"Anillo de Plata 925 Midi Envejecido con Diseño Zig-Zag";"Anillo MIDI Falange";2600;34
28402;"Anillo de Plata 925 Diseño Cinturón Grueso con Circones de Colores";"Anillo Circón";11800;36
28398;"Conjunto de Plata 925 Modelo Punto de Luz 4 mm";"Conjuntos de Plata";9000;18
28396;"Colgante de Plata 925 Modelo Cruz Delgada con Pequeños Circones de Colores";"Colgante Circón";8600;46
28395;"Colgante de Plata 925 Diseño Cruz Gruesa con Circones de Colores";"Colgante Circón";9500;42
28394;"Colgante de Plata 925 Figura Corazón con Piedra de Cuarzo Rosa";"Colgante Piedra Natural";9200;49
28393;"Colgante de Plata 925 Diseño Mariposa con Circones de Colores";"Colgante Circón";6000;11
28392;"Aros de Plata 925 Diseño Tortuga con Piedra de Cuarzo Rosa";"Aros de Plata";11900;25
28391;"Aros de Plata 925 Diseño Tortuga con Piedra Calcedonia";"Aros Piedra Natural";11900;25
28390;"Aros de Plata 925 Diseño Tortuga con Piedra Luna";"Aros de Plata";11900;31
28389;"Aros de Plata 925 Diseño Hoja Satinada";"Aros de Plata";17000;16
28388;"Aros de Plata 925 Diseño Minie Mouse con Circones y Liston Esmaltado";"Aro Circón Pegados";7100;39
28382;"Aros de Plata 925 Piercing de Tope con Perla 4 mm";Piercing;4100;35
28381;"Aros de Plata 925 Piercing de Tope con Pequeña Perla de Imitación";Piercing;3800;18
28380;"Aros de Plata 925 Diseño Ribbon con Gran Circón";"Aro Circón Pegados";4400;64
28379;"Aros de Plata 925 Modelo Gota con Banda de Circones";"Aros de Plata";18100;34
28378;"Aros de Plata 925 Estilo Rombos Biselados y Circones";"Aros de Plata";16100;27
28377;"Aros de Plata 925 Placas con Cadenas y Circones";"Aros de Plata";17500;18
28375;"Aros de Plata 925 Placa con Pequeño Nudo y Circones";"Aros de Plata";20000;23
28372;"Pulsera de Plata 925 Modelo Hilo Rojo con Piedra Ágata Semi Planas y Esferas Lisas";"Pulsera Macramé Hilo";4800;29
28371;"Pulsera de Plata 925 Serie de Dijes con Flor Esmaltada y Circones";"Pulsera con Circón";21900;35
28370;"Pulsera de Plata 925 Caballo de Mar con Tortuga y Figuras con Circones";"Pulsera con Circón";17900;46
28369;"Pulsera de Plata 925 Modelo Kirby y Hello Kitty con Figuras y Circones";"Pulsera con Circón";21600;66
28366;"Collar de Plata 925 Diseño Kirby y Hello Kitty con Figuras y Circones";"Collares con Circón";27600;46
28365;"Collar de Plata 925 Diseño Caballo de Mar y Figuras de Mar con Circones";"Collares con Circón";24700;37
28364;"Collar de Plata 925 Estilo Ribbon con Circones";"Collares con Circón";7400;48
28362;"Anillo de Plata 925 Modelo Flor de Lirio con Circones";"Anillos de Plata";9300;32
28360;"Anillo de Plata 925 Modelo Arcoíris con Gran Circón";"Anillos de Plata";7200;48
28359;"Anillo de Plata 925 Gran Circón Topacio";"Anillo Circón";5600;18
28358;"Anillo de Plata 925 Placa Tortuga con Piedra de Cuarzo Rosa";"Anillo Piedra Natural";12000;41
28357;"Anillo de Plata 925 Placa Tortuga con Punta de Piedra Luna";"Anillo Piedra Natural";12000;33
28356;"Anillo de Plata 925 Estilo Capullo con Gran Circón";"Anillo Circón";6300;45
28355;"Anillo de Plata 925 Diseño Flores y Pétalos con Circones";"Anillos de Plata Lisa";13400;18
28354;"Anillo de Plata 925 Estilo Cruzado de Textura Lisa";"Anillos de Plata Lisa";10700;12
28353;"Anillo de Plata 925 Estilo Doble Terminación en Gotas";"Anillos de Plata Lisa";10000;33
28351;"Anillo de Plata 925 Estilo Inflado Punta de Gota";"Anillos de Plata";10600;3
28350;"Pulsera de Plata 925 Modelo LOVE con Estrellas y Figuras con Circones de Colores";"Pulsera con Circón";9400;44
28349;"Aros Enchapados en Oro Estilo Argolla Mosaico";"Enchapado en Oro";4500;16
28345;"Aros de Plata 925 Piercing Bañado en Oro 10 mm";Piercing;3000;139
28342;"Aros de Plata 925 Diseño Trébol Esmaltado en Verde";"Aros de Plata Largos";2100;6
28340;"Pulsera de Plata 925 Diseño Mixto Banda de Circones y Eslabón con Infinito Liso";"Pulsera con Circón";9500;31
28339;"Pulsera de Plata 925 Placa con Pequeña Cruz de Circones";"Pulsera con Circón";7700;8
28332;"Pulsera de Plata 925 Diseño Eslabón con Circones";"Pulsera con Circón";9000;3
28329;"Pulsera de Plata 925 Diseño Lazo Coquette con Circones";"Pulsera con Circón";5100;38
28327;"Pulsera de Plata 925 Piedras Ágata Colores con Esferas Lisas";"Pulsera con Piedra";8000;51
28315;"Aros de Plata 925 Circón con Grifa";"Aro Circón Pegados";5100;48
28312;"Aros de Plata 925 Diseño Mickey Mouse Esmaltado Rojo con Circones Ónix";"Aros de Plata";9900;124
28310;"Aros de Plata 925 Modelo Hello Kitty con Circones";"Aros de Plata Largos";7500;56
28309;"Aros de Plata 925 Figuras Lisas de Mickey Mouse";"Aros de Plata Largos";9400;9
28307;"Aros de Plata 925 Varitas de Circones con Gota Circón Azul";"Aros Circón Largo";5500;27
28305;"Tobillera Enchapada en Oro Diseño Eslabón Biselado";"Tobilleras Enchapado";5500;2
28301;"Pulsera de Plata 925 Hombre Macramé Negra con Esferas";"Pulsera Macramé Hilo";4500;10
28299;"Aros de Plata 925 Argollas Lisas Bote 25 mm";"Aros de Plata Largos";11600;38
28293;"Conjunto de Plata 925 Modelo Strass Tonos Morados";"Conjuntos de Plata";5800;36
28292;"Conjunto de Plata 925 Modelo Strass Tonos Grises";"Conjuntos de Plata";5800;60
28291;"Conjunto de Plata 925 Strass Tonos Rosas";"Conjuntos de Plata";5800;25
28290;"Conjunto de Plata 925 Modelo Strass 6 mm";"Conjuntos de Plata";3400;65
28289;"Conjunto de Plata 925 Modelo Cascada con Circones Azules de Gota";"Conjuntos de Plata";24200;22
28288;"Conjunto de Plata 925 Modelo Cascada con Circones Esmeralda de Gota";"Conjuntos de Plata";24200;14
28287;"Conjunto de Plata 925 Modelo Cascada con Circones de Gota";"Conjuntos de Plata";24200;34
28286;"Conjunto de Plata 925 Diseño Trébol con Circones";"Conjuntos de Plata";8900;5
28285;"Conjunto de Plata 925 Estilo Flores con Circones";"Conjuntos de Plata";16300;44
28283;"Conjunto de Plata 925 Estilo Ocho con Circones";"Conjuntos de Plata";9300;4
28282;"Conjunto de Plata 925 Circulo con Circones y Perlas de Imitación";"Conjuntos de Plata";8100;2
28280;"Conjunto de Plata 925 Corazón Enrollado con Aplicación de Circones";"Conjuntos de Plata";9000;4
28279;"Conjunto de Plata 925 Estilo Óvalos Irregular con Circones";"Conjuntos de Plata";12500;17
28277;"Conjunto de Plata 925 Estilo Eslabón con Circones";"Conjuntos de Plata";13100;40
28275;"Conjunto de Plata 925 Figura Corazón con Circones y Mickey";"Conjuntos de Plata";9300;38
28274;"Conjunto de Plata 925 Diseño Estrellas con Circones y Luna Lisa";"Conjuntos de Plata";7800;8
28273;"Conjunto de Plata 925 Pequeñas Perlas de Imitación con Circones";"Conjuntos de Plata";8800;39
28269;"Conjunto de Plata 925 Modelo Perlas de Río con Varitas de Circones";"Conjuntos de Plata";15000;29
28266;"Pulsera de Plata 925 Estilo Tradicional con Varitas de Circones";"Pulsera con Circón";5900;4
28265;"Pulsera de Plata 925 Triple Banda con Circones";"Pulsera con Circón";22000;19
28264;"Pulsera de Plata 925 Triple Banda de Circones con Circón de Corazón";"Pulsera con Circón";22600;32
28263;"Pulsera de Plata 925 Triple Banda con Circones de Colores";"Pulsera con Circón";50000;4
28262;"Collar de Plata 925 Circones";"Collares con Circón";14600;39
28260;"Pulsera de Plata 925 Modelo Hilo con Esferas y Corazón de Circón Rojo";"Pulsera Macramé Hilo";3900;26
28257;"Pulsera de Plata 925 Placa de Trébol con Circones";"Pulsera con Circón";7400;9
28253;"Pulsera de Plata 925 Cristales Rojos con Esferas y Placa de Loto";"Pulsera Macramé Hilo";4800;28
28251;"Pulsera de Plata 925 Macramé de Cristales Rojos con Placa de Corazón Liso";"Pulsera Macramé Hilo";4700;5
28250;"Pulsera de Plata 925 Cristales Rojos con Placa de Huella";"Pulsera Macramé Hilo";5000;25
28248;"Joyero Pequeño Redondo Rosa Metálico";Joyeros;4000;4
28247;"Cadena de Plata 925 Modelo Loose 50 cm";"Cadenas de Plata";5300;125
28245;"Collar Enchapado en Oro Diseño Placas de Trébol";"Collares Enchapado";9500;3
28244;"Aros de Plata 925 Pequeño Hombre de Nieve con Bufanda Y Gorro Rojo";"Aros de Plata";6000;38
28243;"Aros de Plata 925 Hombre de Nieve Esmaltado con Bufanda y Gorro Navideño";"Aros de Plata";5000;39
28242;"Aros de Plata 925 Diseño Gorro de Navidad Esmaltado y Muérdago";"Aros de Plata";6800;46
28239;"Anillo de Plata 925 Figura de Corazón con Circones";"Anillo MIDI Falange";5900;2
28237;"Aros de Plata 925 Argollas Abiertas Lisas 14 mm";Argollas;6300;92
28236;"Anillo de Plata 925 Midi con Grabado Tres Flores";"Anillo MIDI Falange";3600;35
28230;"Anillo de Plata 925 Diseño Irregular Liso";"Anillos de Plata Lisa";6100;8
28228;"Anillo de Plata 925 Estilo Semi Anudado";"Anillos de Plata Lisa";2200;40
28227;"Anillo de Plata 925 Estilo Lineal Liso";"Anillos de Plata Lisa";4400;8
28224;"Aros de Plata 925 Argollas con Placas Gota con Aplicación de Circones y Estrella Esmaltada Negra";"Aros de Plata";11000;40
28221;"Pulsera de Plata 925 Pequeños Corazones Abiertos lisos";"Pulsera de Plata";7300;5
28219;"Anillo de Plata 925 Diseño Mixto Eslabón Cadena";"Anillos de Plata Lisa";6700;51
28215;"Collar de Plata 925 Doble Corazón con Circones";"Collares con Circón";8200;11
28213;"Collar de Plata 925 Doble con Punto de luz y Trío de Estrellas con Circones";"Collares con Circón";12400;13
28212;"Collar de Plata 925 Modelo Estrellado y Lunar con Circones";"Collares con Circón";9700;6
28210;"Collar de Plata 925 Estilo Cadena con Serie de Circones";"Collares con Circón";21000;12
28209;"Collar de Plata 925 Cinta Diseño Entrelazado Plano 60 cm";"Collares de Plata";31000;19
28208;"Collar de Plata 925 Placa Diseño Saturno y Luna";"Collares de Plata";7000;48
28206;"Collar de Plata 925 Doble Cadena Varita de Circones y Péndulo";"Collares con Circón";12200;20
28204;"Collar de Plata 925 Pequeño Ángel Alas de Circones";"Collares con Circón";7900;14
28202;"Collar de Plata 925 Doble Colgante Corazón Liso y Serie de Circones";"Collares con Circón";11000;27
28201;"Collar de Plata 925 Cadena de Circones con Círculos y Rectángulos de Circón";"Collares con Circón";42800;8
28199;"Collar de Plata 925 Modelo Gota Invertida con Circón";"Collares con Circón";7500;20
28197;"Collar de Plata 925 Doble Cadena con Punto de Luz y Diseño en V con Serie de Circones";"Collares con Circón";13000;28
28196;"Collar de Plata 925 Infinito y Colgante Corazón con Circones";"Collares con Circón";9300;24
28195;"Collar de Plata 925 Piedras Ágata de Colores con Circón";"Collares de Piedra";12500;28
28194;"Collar de Plata 925 Piedras Ágata Colores con Esferas Lisas";"Collares de Piedra";8500;10
28191;"Aros Enchapados en Oro Doble Varita con Circones y Mini Argolla";"Enchapado en Oro";6000;49
28190;"Cadena de Plata 925 Modelo Loose 45 cm";"Cadenas de Plata";4800;164
28189;"Aros Enchapados en Plata Doble Argolla Estilo con Franjas";"Aros Enchapado";11500;15
28187;"Aros Enchapados en Plata Trío de Placas Lisas y Martillada";"Aros Enchapado";7500;11
28186;"Aros Enchapados en Oro Argollas Lisas Curvas 42mm";"Aros Enchapado";7200;10
28185;"Aros Enchapados en Oro Modelo Doble Argolla Gruesa con Textura";"Enchapado en Oro";10500;1
28184;"Aros Enchapados en Oro Estilo Corazón Abierta Irregular";"Enchapado en Oro";6300;35
28182;"Aros Enchapados en Oro Estilo Martillado Lagrima con Gran Circón";"Aros Enchapado";10500;32
28176;"Aros de Plata 925 Diseño Argollas con Placas Circulares Lisa Y Satinada";"Aros de Plata";15500;21
28172;"Aros de Plata 925 Varita de Circones Unida con Eslabón y Aplicación de Circón";"Aro Circón Pegados";4900;22
28167;"Aros de Plata 925 Diseño Varita con Pequeño Circón";"Aros de Plata";3300;44
28163;"Aros Enchapados en Plata Unión Óvalos Lisos Irregulares";"Aros Enchapado";9000;39
28162;"Aros Enchapados en Oro Estilo Espiral Satinado";"Aros Enchapado";9500;25
28161;"Aros Enchapados en Oro Placas Triangulares Satinadas";"Aros Enchapado";13000;18
28157;"Collar Enchapado en Oro Modelo Figuras de Flores y Placa Flor Rosa";"Collares Enchapado";9500;4
28154;"Anillo Enchapado en Oro Modelo Estrella con Circones";"Anillos Enchapado";5300;13
28153;"Anillo Enchapado en Oro Diseño Hoja Caladas";"Anillos Enchapado";19000;20
28152;"Anillo Enchapado en Oro Estilo Biselado con Circones";"Anillos Enchapado";5500;38
28151;"Anillo Enchapado en Oro Eslabones Irregulares con Pequeños Circones";"Anillos Enchapado";8500;5
28150;"Anillo Enchapado en Oro Diseño Cadena Doble y Circulo de Circones";"Anillos Enchapado";9000;7
28149;"Anillo Enchapado en Oro Abierto Flores y Círculos con Circones";"Anillos Enchapado";6900;64
28148;"Aros Enchapados en Oro Figura Oso con Circones";"Aros Enchapado";7000;42
28147;"Aros Enchapados en Oro Diseño Oso con Circones de Colores";"Enchapado en Oro";3000;54
28144;"Aros Enchapados en Oro Diseño Triangulo Satinado";"Enchapado en Oro";4900;18
28143;"Aros Enchapados en Oro Argollas Enroscada 40mm";"Aros Enchapado";13000;14
28138;"Pulsera de Plata 925 Diseño Cartier con Piocha";"Pulsera de Hombre";42400;4
28136;"Collar de Plata 925 Doble Diseño Cadena con Serie de Circones y Eslabones Ovalados";"Collares con Circón";19800;35
28135;"Collar de Plata 925 Figura Corazón con Esferas Lisas y Piedras Ágata de Colores";"Collares de Piedra";11700;29
28134;"Collar de Plata 925 Ágatas Colores con Esferas Lisas";"Collares de Piedra";10000;32
28132;"Pulsera de Plata 925 Eslabones Ovalados con Aplicación de Circón Rectangular";"Pulsera con Circón";11300;1
28131;"Pulsera de Plata 925 Cadena con Circón Cuadrado";"Pulsera con Circón";5800;33
28130;"Aros de Plata 925 Mini Argollas con Aplicación de Circones en los Bordes";"Aros de Plata";6200;37
28127;"Anillo de Plata 925 Estilo Lady con Gran Circón";"Anillo Circón";7200;27
28122;"Aros Enchapado en Plata Cuff Modelo MAXI Corrugado";"Aros Enchapado";4500;16
28119;"Collar Enchapado en Oro Placa de Jaguar";"Collares Enchapado";9000;16
28117;"Aros Enchapados en Oro Figura Doble Corazón";"Aros Enchapado";4700;53
28116;"Aros Enchapados en Oro Diseño Gota con Textura y Circón";"Enchapado en Oro";3500;3
28113;"Insumos Enchapados en Oro Ganchos para Aros con Esfera";"Insumos Enchapados";1000;32
28112;"Aros Enchapados en Plata Diseño Doble Hojas";"Aros Enchapado";5500;7
28110;"Aros Enchapados en Oro Largos Diseño Trébol con Circones";"Aros Enchapado";18000;15
28108;"Aros Enchapados en Oro Argolla Semi Abierta Unión Fragmentos Lisos y Circones";"Aros Enchapado";10000;42
28107;"Aros Enchapados en Oro Diseño Hoja con Circones";"Aros Enchapado";6500;27
28106;"Aros Enchapados en Oro Argollas Triangular con Circones en los Bordes";"Aros Enchapado";8500;10
28105;"Aros Enchapados en Oro Estilo Esferas con Circones";"Aros Enchapado";10200;33
28102;"Aros Enchapados en Oro Argollas Semi Abierto Enmarcado de Estrella con Circones";"Aros Enchapado";9000;30
28101;"Anillo de Plata 925 Serie de Circones";"Anillo Circón";4700;11
28100;"Aros de Plata 925 Serie de Estrellas con Circones y Lisas";"Aros Circón Largo";9500;21
28097;"Pulsera de Plata 925 Diseño Delfín con Circones Azules";"Pulsera con Circón";9300;14
28095;"Collar de Plata 925 Eslabón Ovalado con Circones Rectangular";"Collares con Circón";14900;15
28093;"Collar Enchapado en Plata Diseño Letras Estilo Redondeado";"Collares Enchapado";6000;143
28091;"Aros de Plata 925 Estilo Cadena con Circones Rectangular";"Aros Circón Largo";7600;32
28088;"Aros Enchapados en Plata Semi Argollas Anudadas";"Aros Enchapado";5500;17
28087;"Aros Enchapados en Plata Argollas Estilo Semi Anudado";"Enchapado en Plata";7500;13
28086;"Aros Enchapados en Plata Diseño Cadena Groumet";"Aros Enchapado";6000;44
28084;"Aros Enchapados en Oro Diseño Borla con Circones";"Enchapado en Oro";7500;2
28082;"Aros Enchapados en Oro Diseño Placa Irregular";"Aros Enchapado";12000;9
28080;"Collar de Plata 925 Estilo Grumet con Aplicación de Circones Cuadrado";"Collares con Circón";16100;29
28077;"Anillo de Plata 925 Figura Octagonal con Circones en los Bordes";"Anillo con Micro Circón";4600;60
28074;"Aros de Plata 925 Diseño Corazones con Circones Doble Cadena";"Aro de Plata Pegados";7000;11
28073;"Aros de Plata 925 Diseño Eslabones Mixtos Lisos";"Aros de Plata";14700;23
28071;"Collar de Plata 925 Triple Anillos con Circones";"Collares con Circón";11000;16
28070;"Collar de Plata 925 Modelo Hoja Circones y Lisa con Pequeño Circón de Gota";"Collares con Circón";10000;2
28064;"Aros de Plata 925 Argollas con Cola de Ballena";"Argollas con Colgantes";3400;40
28063;"Insumos de Plata Cristales Tonos Ámbar 4mm";"Insumos de Plata";1000;19
28062;"Insumos de Plata Cristales Tono Ámbar 6mm";"Insumos de Plata";1000;3
28061;"Insumos de Plata Cristales Tonos Grises 4mm";"Insumos de Plata";1000;21
28060;"Insumos de Plata Cristales Tonos Grises 6mm";"Insumos de Plata";1000;15
28059;"Insumos de Plata Cristales Rosas 4mm";"Insumos de Plata";1000;14
28058;"Insumos de Plata Cristales Rosas 6mm";"Insumos de Plata";1000;3
28057;"Pulsera de Plata 925 Modelo Piocha Lisa Grumet";"Pulsera de Hombre";46200;18
